Word	Val_N	Val_M	Val_SD	Ar_N	Ar_M	Ar_SD	Con_N	Con_M	Con_SD	length	Cluster	Freq	Avrg_Cosine
Notiz	19	5.21	1.51	17	1.94	2.16	28	6.89	2.31	5	3	86591	0.2339281512263351
Anzeige	16	4.38	2.87	16	4.31	2.57	21	6.81	2.91	7	2	272287	0.3154344799001949
Kreislauf	33	6.15	2.06	21	3.00	2.81	22	5.86	2.66	9	1	87269	0.29038917978864837
Kartell	35	3.17	1.72	13	4.08	3.07	27	2.89	3.00	7	1	12027	0.15159394207906182
Katastrophe	21	1.48	2.29	21	8.57	1.43	26	6.85	2.75	11	2	216152	0.18553317489224913
Gebäude	19	5.74	1.59	23	1.96	2.14	24	8.75	2.19	7	3	947266	0.19550635327059956
Wahl	23	6.04	1.99	24	4.75	3.12	16	4.81	3.15	4	4	1190854	0.024802516415916354
Kopf	33	6.55	1.44	25	3.28	2.11	23	9.39	0.99	4	3	1642883	0.231834289932109
Irrsinn	23	3.78	1.41	26	5.31	2.92	21	3.33	2.83	7	2	15355	0.16670624255799213
Linie	22	4.95	1.13	31	1.74	2.05	18	8.94	2.21	5	3	879463	0.14948227205809533
Abbruch	22	3.09	2.86	27	5.07	2.25	17	4.71	3.24	7	2	86328	0.19539579131989016
Begegnung	33	7.36	2.03	26	5.38	2.74	32	5.78	2.79	9	4	368872	0.3303418919844655
Gaststätte	24	6.21	1.84	22	3.05	3.43	29	8.07	2.69	10	3	97948	0.32116920798053455
Selbständigkeit	28	7.00	3.23	24	5.04	2.58	25	4.08	2.48	15	4	102697	0.1383205494185301
Evangelium	38	4.79	2.55	27	3.04	2.78	21	6.52	2.87	10	1	119924	0.312110845894089
Impression	22	7.36	1.62	26	3.54	2.87	29	3.45	2.82	10	1	32871	0.36573359923250115
Bohne	21	5.05	1.96	23	1.13	1.06	21	9.10	1.34	5	3	52055	0.1643547885392928
Leben	34	8.35	2.29	24	6.13	3.37	30	4.70	3.80	5	4	4903820	0.2291204478332262
Mist	18	3.33	2.20	22	5.05	2.94	29	6.38	3.12	4	2	149521	0.20195237310281922
Veröffentlichung	33	5.82	2.01	26	4.42	2.53	30	5.90	2.89	16	4	387211	0.1599007068872364
Vase	25	6.24	1.64	20	1.25	1.45	24	9.08	2.04	4	3	22271	0.11751262146949162
Wohnung	24	7.63	2.32	28	3.25	2.95	14	9.50	0.94	7	3	986116	0.04868930180892001
Versuch	20	5.75	2.53	36	4.11	2.90	24	4.83	2.60	7	1	767849	0.04305208427399567
Anfang	21	6.43	2.04	26	4.88	3.12	21	5.43	2.86	6	4	2149472	0.42322583323829094
Träger	27	5.11	1.91	13	1.08	1.50	15	5.33	2.77	6	1	270175	0.08182695014039726
Arbeitsteilung	31	6.23	1.63	33	3.55	2.95	19	4.37	2.89	14	1	25986	0.23631668854402607
Selbstbestimmung	21	8.00	2.10	21	5.62	3.12	17	4.94	3.40	16	4	60198	0.24524229296555924
Norm	30	4.40	2.19	27	3.07	2.83	18	4.11	3.79	4	1	214630	0.12812808078858223
Zerschlagung	30	3.03	2.41	27	6.00	2.67	29	5.24	2.91	12	2	13354	0.07601805598708253
Radio	21	6.29	2.41	23	2.48	1.83	22	9.27	1.93	5	3	389552	0.12459386131147747
Bau	18	5.00	1.50	25	1.84	2.37	15	6.80	2.60	3	3	714841	0.16498397357862307
Zuverlässigkeit	23	7.91	1.88	19	5.05	2.30	26	4.81	2.65	15	4	82849	0.058640471362091384
Gemeinschaft	18	7.28	1.56	17	5.00	3.14	21	5.90	2.53	12	4	451913	0.25676814607698917
Minirock	23	5.57	2.19	22	3.91	3.37	30	8.33	3.09	8	3	7384	0.26224457373558013
Kathedrale	29	6.38	2.35	18	2.50	2.64	16	9.38	1.20	10	3	56997	0.23282299657908206
Explosion	32	2.78	2.30	24	7.04	2.63	23	8.78	1.93	9	2	84173	0.13517904424869673
Speiche	31	5.13	1.78	21	1.24	1.48	22	9.14	1.13	7	3	18288	0.06629898750070688
Einfall	25	7.84	2.30	28	4.64	3.13	18	4.33	2.70	7	4	43910	0.11992679212035431
Ehre	27	7.04	2.34	27	6.07	2.16	21	4.52	3.09	4	4	206120	0.2931831492735471
Ergebnis	24	6.46	1.74	24	4.67	2.32	25	6.60	2.57	8	4	1257222	0.2060773356642347
Verbindlichkeit	20	5.55	2.44	26	3.96	2.57	12	5.08	3.00	15	1	53591	0.15317785014834345
Gramm	20	5.05	2.01	26	2.35	2.61	25	5.00	3.46	5	1	156420	0.2432778510538161
Darbietung	17	5.94	2.41	23	3.78	2.66	21	6.19	2.64	10	1	59108	0.2842832696789054
Anspruch	27	5.74	2.16	27	4.37	2.56	23	4.26	3.12	8	1	1182306	0.31117249397650565
Molekül	25	5.60	2.35	28	1.61	1.81	23	5.78	3.69	7	1	62139	0.03292879457418084
Block	22	4.41	1.92	23	1.61	1.99	10	7.70	2.75	5	3	236978	0.212346327738914
Misserfolg	36	2.22	2.26	17	5.53	2.65	21	4.19	2.52	10	2	48315	0.2527934150076817
Reim	28	6.54	2.08	25	2.68	2.06	23	6.52	3.06	4	3	31573	0.16014025860756104
Gott	19	6.16	2.59	16	5.50	2.28	24	4.25	3.35	4	4	2884114	0.2744824749844003
Segen	30	6.13	2.86	17	3.53	2.96	14	4.57	3.82	5	1	139059	0.5719167432404678
Literatur	18	7.39	2.28	26	4.96	2.96	27	4.78	2.93	9	4	486010	0.25789488758411494
Kontrolle	20	3.65	2.13	23	5.39	3.27	21	5.00	3.27	9	2	588745	0.15668894285151125
Unternehmer	27	5.07	1.73	25	3.12	3.03	15	6.53	2.72	11	1	303965	0.14957861020963928
Ermäßigung	24	6.50	1.74	16	2.69	2.63	22	5.77	2.83	10	1	24650	0.25939399083768694
Ast	25	5.96	1.95	22	1.14	1.67	26	8.42	3.06	3	3	105752	0.1238692802840559
Spirale	32	4.97	1.93	22	2.59	2.77	21	6.71	2.94	7	3	32086	0.14044995728084803
Untergrund	24	4.83	2.39	28	4.50	2.70	19	5.32	2.00	10	1	118298	0.06178923503917819
Generation	18	6.17	1.86	22	3.50	2.58	18	5.28	3.43	10	1	625744	0.3096638796584206
Beratung	16	5.69	2.24	26	2.88	2.50	21	5.67	2.71	8	1	600812	0.1593963805360302
Armband	30	6.90	2.38	24	1.42	1.86	23	8.70	2.40	7	3	25284	0.19850329485795912
Erstattung	24	6.42	1.95	20	3.10	2.36	26	4.31	2.88	10	1	45362	0.2433267984692129
Rahmen	25	6.00	2.04	28	1.21	1.79	25	7.24	2.26	6	3	2023705	0.1685716139939331
Geisel	20	3.15	3.57	20	5.95	3.10	18	7.94	2.58	6	2	30164	0.10719140977473374
Impuls	23	6.83	1.44	26	5.38	2.90	23	4.91	2.66	6	4	213186	0.2352433586062319
Himmel	23	8.30	1.58	25	4.32	2.93	26	8.12	2.12	6	4	711531	0.2759835800482116
Schöpfung	32	6.25	2.83	24	3.58	2.67	23	3.61	2.84	9	1	131894	0.4730105349760917
Vergewaltigung	22	0.91	2.94	22	8.86	1.88	17	7.06	3.11	14	2	52470	0.08837957101577265
Flug	21	5.71	2.74	12	5.17	2.62	18	8.11	1.68	4	4	382129	0.2909206265323544
Lautsprecher	30	5.47	1.98	25	4.32	3.00	28	8.57	1.85	12	3	146284	0.06975280454665736
Stift	30	6.20	1.65	20	0.85	2.08	18	8.61	1.88	5	3	98894	0.12646090755998757
Stadt	26	6.08	2.24	31	3.94	3.11	18	7.94	2.48	5	3	4053304	0.134138918587541
Saat	21	5.90	2.21	31	1.84	2.13	21	7.33	2.08	4	3	21084	0.1669403699322144
Nachricht	22	5.91	1.51	27	6.48	2.26	27	5.93	3.21	9	4	712486	0.2132109130689573
Bruch	26	4.12	2.60	32	5.06	2.38	18	6.33	2.61	5	2	137162	0.11561809226285857
Erdbeere	26	7.65	2.48	23	4.43	2.71	21	9.67	1.53	8	3	42067	0.13276938717122957
Wache	32	4.38	2.00	23	3.04	3.08	17	7.00	1.90	5	3	45439	0.11061852545187376
Mehl	29	5.59	1.76	15	0.93	1.39	30	9.17	1.90	4	3	73008	0.299107776738556
Fröhlichkeit	34	8.44	2.39	27	5.48	3.06	16	5.25	3.07	12	4	15522	0.3194848902192501
Taxi	25	5.88	1.69	26	2.38	2.79	17	9.24	2.19	4	3	110076	0.1257719687809365
Versorgung	32	6.03	2.24	19	3.74	2.47	17	4.12	2.03	10	1	350369	0.12772488694105316
Extremismus	21	2.62	2.75	23	7.26	2.45	25	5.76	2.99	11	2	15399	0.09517110192415279
Lupe	29	5.45	1.90	17	2.00	2.57	25	9.32	2.06	4	3	89189	0.07077243070183593
Kragen	37	4.70	1.39	33	1.67	2.25	18	8.28	1.84	6	3	48296	0.20243824476190828
Vampir	31	3.23	2.16	18	5.83	2.15	27	8.33	2.11	6	2	53887	0.07712392867021367
Fenster	23	6.91	1.73	36	2.58	2.53	21	8.62	2.85	7	3	717032	0.1566352816907387
Paranoia	30	2.23	2.57	26	5.46	3.08	30	4.37	3.43	8	2	12678	0.3806239275019161
Fisch	23	5.74	2.09	20	1.45	1.54	19	8.68	2.58	5	3	502405	0.07062901186984524
Lohn	25	7.64	1.70	30	4.77	3.51	18	7.44	2.33	4	4	242191	0.10181614013501301
Einwand	25	5.04	2.09	35	4.09	2.43	23	5.30	3.67	7	1	96380	0.16918422547641254
Spaten	21	4.52	1.99	34	1.68	2.06	22	9.05	1.96	6	3	12863	0.0872163894080887
Organ	37	5.05	1.96	20	3.65	2.56	27	7.52	1.65	5	3	216563	0.26122080301930817
Bus	29	4.90	1.59	31	2.26	2.00	15	9.27	2.09	3	3	493312	0.12929295655046244
Kruste	31	4.52	2.26	31	2.48	2.43	16	7.56	3.22	6	3	16472	0.19379889368138753
Senkung	26	5.00	1.55	27	2.63	2.51	16	3.69	3.38	7	1	63377	0.14355745765479785
Bestätigung	23	6.87	2.26	21	4.00	2.79	13	4.23	3.37	11	4	164541	0.21471477720785206
Tagung	15	5.20	2.76	26	2.96	2.54	28	5.79	3.05	6	1	188802	0.17006151405909903
Erlebnis	24	6.92	2.57	22	6.32	3.05	23	5.35	2.67	8	4	457771	0.18294689151769003
Wiege	30	6.30	2.23	19	2.47	2.80	27	8.81	2.04	5	3	33947	0.08080489345723896
Richter	25	5.48	2.37	24	4.08	2.78	18	8.44	1.85	7	3	356468	0.16310276935279772
Forderung	17	4.29	1.69	20	5.50	2.46	28	4.36	2.68	9	2	573461	0.2025898223155617
Angriff	27	1.96	2.05	19	8.37	1.89	18	6.50	1.92	7	2	601900	0.16489112023106217
Vermutung	27	5.07	1.66	20	4.05	2.74	23	4.57	3.46	9	1	178717	0.058566901670356455
Bedürfnis	30	5.97	1.77	34	5.18	2.47	28	5.39	3.12	9	4	536104	0.325155580983564
Medizin	29	5.66	2.27	21	4.71	2.53	15	7.00	2.27	7	4	319116	0.2090787453232103
Volk	22	5.45	1.95	25	3.56	2.42	13	7.00	2.35	4	3	966045	0.28871729338990604
Provision	30	5.67	2.43	21	2.38	2.48	28	5.64	3.27	9	1	52621	0.359845782019073
Gespräch	22	7.18	1.50	17	3.29	1.79	27	7.22	2.67	8	3	1219087	0.20744455094810127
Beginn	35	6.60	2.29	18	4.67	3.38	20	5.65	3.88	6	4	1104552	0.3131203849057174
Wand	26	4.73	1.59	28	1.54	2.17	23	9.52	0.90	4	3	606483	0.06370684535327258
Tafel	31	5.65	1.64	17	1.41	1.62	30	8.27	3.04	5	3	154610	0.06303428729226834
Klasse	17	5.71	1.53	18	4.06	3.08	17	6.18	2.51	6	1	1295780	0.18467756982854572
Abstimmung	24	5.88	1.78	27	3.11	3.09	24	5.96	2.71	10	1	241220	0.227059898542639
Aufhebung	23	4.87	1.87	20	3.35	2.43	21	3.57	2.77	9	1	89095	0.2609435354521866
Ausgangspunkt	33	5.45	2.02	24	1.63	1.93	21	4.67	3.09	13	1	162035	0.054822314992259744
Welt	39	7.13	1.99	23	3.83	2.82	30	6.80	2.48	4	4	4047289	0.0984620019664418
Anbau	28	5.93	1.39	24	1.88	2.11	28	5.64	2.79	5	1	133883	0.23830414512690234
Ausnahme	28	5.29	1.84	27	4.15	3.01	24	3.71	3.42	8	1	524926	0.09557891043377684
Sünder	29	3.86	2.43	25	4.88	3.13	20	5.55	3.07	6	2	38686	0.5039559033876178
Pute	30	5.57	1.61	34	1.82	2.29	27	8.37	2.84	4	3	10646	0.10959252339138503
Schwimmbad	35	5.69	2.18	20	3.20	3.09	26	8.85	2.24	10	3	70145	0.1511716834287557
Platz	24	5.13	2.29	22	3.14	2.42	21	6.48	3.14	5	1	3078799	0.16512418172554283
Weib	24	3.17	2.60	19	4.89	2.94	16	6.88	2.70	4	2	76123	0.06655079352287503
Magazin	14	5.43	1.91	25	3.80	2.53	24	6.96	3.26	7	3	243602	0.16303385051809027
Höhle	14	5.93	2.46	17	4.00	2.89	25	8.64	2.25	5	3	171291	0.28386832623918695
Spaß	29	8.83	1.75	23	6.52	2.68	17	5.82	1.85	4	4	1765060	0.09606022613632206
Rost	26	2.81	2.04	23	1.78	1.83	26	7.85	2.74	4	3	54472	0.07018680545750987
Moment	27	7.00	1.64	29	3.14	2.71	24	4.42	2.64	6	1	1352244	0.29160254851885226
Verhalten	20	5.45	1.28	32	4.31	2.93	22	4.09	2.96	9	1	729308	0.2226252973629447
Bank	28	5.50	1.91	25	3.68	2.29	8	9.50	0.93	4	3	1032390	0.1623356693996614
Chance	23	7.30	2.24	30	6.03	2.83	26	4.31	3.22	6	4	1632599	0.30116818091204256
Unsicherheit	29	3.00	2.46	26	5.15	2.13	23	4.26	3.29	12	2	138285	0.1740748234297389
Verwahrung	23	3.09	2.02	20	3.40	2.78	24	3.96	2.77	10	1	10771	0.0656856411244873
Zeichnung	28	6.32	1.91	25	1.72	1.65	20	7.75	2.63	9	3	210036	0.0657749095783231
Studio	33	6.24	1.94	29	2.86	2.43	21	6.67	2.56	6	3	225061	0.1122493152879015
Kirchgänger	15	5.87	2.45	22	2.32	2.51	23	7.22	2.75	11	3	3494	0.18233419271753323
Veranstaltung	27	6.44	1.53	25	3.84	2.48	18	6.61	2.45	13	4	1331318	0.1873188981163379
Widerstand	31	4.97	1.97	19	5.42	2.69	21	4.67	3.23	10	4	411667	0.0726109605015333
Märchen	24	7.63	1.97	27	3.56	2.21	31	6.58	3.16	7	4	152789	0.17459630915438185
Kuss	27	8.67	2.20	22	7.55	2.39	22	8.50	1.97	4	4	90401	0.05927559478447184
Nase	31	6.16	1.27	26	2.42	2.77	21	9.95	0.22	4	3	421448	0.3059013247717334
Eingabe	34	4.94	1.92	27	1.26	1.79	16	4.50	2.45	7	1	146384	0.32808678327862256
Formulierung	29	5.03	1.66	35	1.77	2.39	27	4.78	3.37	12	1	168410	0.26580580990159186
Vegetation	32	6.09	2.72	20	2.90	2.67	22	6.95	2.92	10	3	45597	0.120223052228051
Gewalt	27	2.22	2.97	25	7.32	3.08	16	5.56	3.72	6	2	649363	0.3374432316363975
Gericht	18	4.17	2.60	17	5.59	2.87	10	7.30	3.30	7	2	768119	0.23756151686735025
Aufklärung	24	6.13	2.47	24	5.38	2.16	18	4.44	3.26	10	4	251776	0.2060648493787113
Polizei	24	5.17	2.58	26	6.04	2.25	32	8.63	2.20	7	4	854671	0.06881141859356307
Gültigkeit	35	4.97	1.92	27	2.70	2.49	23	4.91	3.27	10	1	80789	0.2091717828530651
Kontingent	18	4.56	1.85	18	2.50	2.23	25	4.40	2.61	10	1	24786	0.23107561056361728
Duft	26	7.96	1.84	22	5.50	2.69	24	5.92	3.16	4	4	183384	0.21869771650125053
Produkt	27	5.07	1.33	25	2.84	2.13	28	5.93	3.02	7	1	1731078	0.14441776825642952
Wiese	34	8.06	2.09	22	3.36	3.06	19	9.11	2.31	5	3	272107	0.04084167605549828
Mond	27	7.48	1.85	25	3.76	2.88	28	9.21	1.47	4	3	225523	0.12728885236190893
Rezept	15	5.87	1.92	17	2.76	2.44	18	6.56	2.48	6	3	268346	0.1529539494495976
Kakao	33	7.52	2.66	24	2.96	2.96	24	9.33	0.96	5	3	15081	0.35709164738425087
Besen	26	4.58	1.47	28	1.43	2.20	25	8.64	2.61	5	3	26145	0.12490578407386566
Auskunft	24	5.92	1.84	20	2.25	1.55	17	4.06	2.70	8	1	298869	0.21728681223274227
Hand	19	5.21	1.90	18	4.72	3.54	18	9.50	1.89	4	3	2837874	0.33385853520306685
Verhandlung	27	4.89	2.42	31	5.00	2.72	19	5.00	2.71	11	1	311131	0.07483518949516663
Krankenwagen	34	3.44	2.88	19	7.79	1.47	27	9.00	2.20	12	2	17441	0.15413497393500547
Umgebung	22	6.18	2.65	30	2.20	2.20	25	5.72	2.89	8	1	726667	0.16768381017905049
Kiste	17	5.29	0.92	24	1.29	1.60	26	8.42	2.42	5	3	207498	0.23084801716469044
Auslegung	24	3.96	2.37	22	2.27	2.41	27	2.78	2.86	9	1	117520	0.23148234860076933
Heer	27	3.11	2.24	19	4.32	2.79	18	8.22	1.48	4	2	90434	0.17050974565482052
Holz	26	6.00	2.47	21	2.24	1.95	19	8.16	2.59	4	3	501488	0.1854672258955376
Veranlassung	35	4.46	1.77	24	3.04	2.27	31	3.61	3.04	12	1	30244	0.12699905538960685
Schmetterling	36	8.31	1.94	28	5.46	2.73	20	8.80	2.42	13	4	58049	0.0890634635235448
Bereinigung	30	4.90	2.55	26	3.00	2.67	18	4.72	3.46	11	1	8628	0.2068665237441792
Enteignung	32	1.91	3.10	16	6.00	3.39	17	5.53	3.22	10	2	26167	0.15144732564054184
Option	24	6.50	2.28	24	3.21	2.48	28	3.82	3.38	6	1	402741	0.1829322324141937
Integration	27	6.26	2.54	29	4.38	2.94	29	4.14	2.75	11	1	367157	0.20992497721541806
Vibration	29	5.48	1.35	26	6.46	2.69	24	6.54	3.08	9	4	33085	0.0825092646285043
Friedhof	22	3.41	2.68	37	5.08	2.73	22	8.91	2.27	8	2	172708	0.17984582251784537
Puls	31	5.87	1.96	21	5.38	3.26	16	6.81	2.71	4	4	66569	0.24651274192631814
Transit	21	5.29	1.27	19	2.32	2.24	19	4.42	2.55	7	1	15034	0.07880757317818729
Preis	30	4.83	2.07	16	4.94	2.24	17	6.94	2.95	5	2	2085679	0.18616233189850512
Erfindung	24	7.29	2.07	18	5.00	2.52	31	5.74	2.98	9	4	139654	0.13155384608831397
Entschärfung	23	5.30	2.48	27	5.07	2.95	11	4.18	2.96	12	1	4960	0.120186401675437
Gipfel	21	6.43	2.42	19	4.74	3.46	17	8.06	3.01	6	4	167223	0.27642405267391834
Ingenieur	29	6.21	2.29	14	1.00	1.96	23	7.48	2.69	9	3	160716	0.12098771157144983
Guss	16	5.44	1.71	12	2.08	2.31	18	4.72	2.35	4	1	20897	0.12330381688474712
Schönheit	29	7.76	2.18	26	6.04	2.69	17	4.71	2.02	9	4	264490	0.2312124778874381
Eimer	19	4.89	1.82	23	1.04	1.33	18	8.28	3.34	5	3	71425	0.5435290908024533
Reinlichkeit	29	6.07	2.33	38	3.84	2.64	16	7.00	2.31	12	3	2609	0.19726303219197333
Emotion	30	7.27	1.46	23	6.61	3.06	21	5.19	2.80	7	4	165679	0.2259744311075099
Geschenk	21	8.43	1.89	16	6.19	2.93	29	8.10	2.38	8	4	397346	0.2111912676972522
Moral	31	6.39	2.62	30	4.10	2.99	21	3.57	2.77	5	1	132086	0.17530621247164377
Krawatte	29	4.90	1.76	26	2.50	2.64	27	8.81	2.27	8	3	32064	0.05651343027676277
Abwertung	31	2.32	2.65	27	5.19	3.04	36	4.47	2.59	9	2	20768	0.07802898924100223
Buchstabe	24	5.42	2.54	21	1.05	1.56	20	9.05	1.54	9	3	214999	0.30337433278424053
Blatt	25	6.16	2.23	27	1.41	1.47	18	7.28	3.54	5	3	436687	0.2635786164236739
Laden	18	5.61	1.72	24	2.42	2.26	21	7.86	2.56	5	3	406467	0.19377933333380587
Informant	17	3.76	2.05	23	4.26	2.32	32	6.78	2.41	9	2	18512	0.17139669105699742
Gerüst	28	5.46	1.73	24	1.71	1.85	13	9.08	0.95	6	3	36788	0.27077167090231496
Jahr	26	5.73	1.46	22	2.23	2.51	20	6.60	3.17	4	3	20238718	0.15812717126735523
Vorbild	23	7.48	1.75	16	3.13	3.36	22	5.82	2.61	7	4	310921	0.09860005799958536
Vertretung	21	5.24	1.61	23	1.96	2.12	23	5.04	3.17	10	1	106591	0.10638401929308725
Morgen	17	7.24	1.82	18	4.56	3.28	17	7.29	2.49	6	4	507709	0.20681534863060844
Pflaster	31	4.81	2.29	21	2.38	2.06	24	7.54	3.64	8	3	40728	0.1117740239307099
Zaun	24	5.17	1.83	31	2.00	1.93	21	9.29	1.01	4	3	115511	0.0695759948544233
Brett	35	5.09	2.20	24	1.71	2.48	27	8.93	1.66	5	3	150950	0.16002716806704312
Panik	28	1.89	2.82	24	8.08	2.47	24	6.21	3.15	5	2	130796	0.38172354989289736
Gondel	20	5.60	2.44	24	2.50	2.47	18	8.39	1.79	6	3	16027	0.1661041061108053
Geste	20	6.55	1.39	23	3.35	2.92	23	5.26	3.24	5	1	98739	0.30983748496256214
Stimmung	17	5.41	1.23	26	6.15	2.59	24	4.17	3.40	8	4	526418	0.1518186399127243
Stadion	38	5.24	2.39	21	5.10	3.08	24	8.71	2.87	7	3	233123	0.08899279296788871
Anlass	31	6.00	1.86	22	2.95	2.79	23	3.61	3.12	6	1	476161	0.19509683039689513
Prinzip	30	5.60	1.50	14	3.07	2.46	25	3.24	3.31	7	1	675290	0.16311835081471102
Drosselung	23	3.30	1.43	28	2.50	2.90	14	3.86	2.63	10	1	8473	0.2098379049047204
Anstand	21	7.10	2.14	21	4.10	2.91	15	3.47	2.61	7	4	30129	0.2318237917058097
Schokolade	25	6.92	3.53	22	5.00	2.74	27	8.93	2.59	10	4	118682	0.07526856306653591
Gewahrsam	23	2.26	1.84	26	4.62	2.86	26	5.19	2.87	9	2	12765	0.25182600550265116
Leder	31	5.55	2.08	18	1.78	1.99	37	8.08	1.74	5	3	136036	0.14698649320002222
Krücke	30	2.90	2.25	20	4.25	2.79	28	8.68	1.87	6	2	19493	0.22184625756572784
Konkurs	33	2.33	2.58	24	5.71	2.91	19	6.05	3.54	7	2	25487	0.17964674065150307
Auto	22	5.68	2.19	23	3.65	2.50	22	9.00	2.31	4	3	1822020	0.2677156933675179
Schadstoff	34	2.38	2.85	22	4.64	2.46	16	6.31	3.00	10	2	55065	0.22369862947000999
Niveau	19	6.42	2.04	33	5.00	2.66	20	3.85	2.54	6	4	430886	0.26503311617721625
Grieß	25	6.64	1.87	23	1.26	1.42	22	8.23	2.83	5	3	3092	0.2779166177491333
Verband	21	4.38	1.91	16	1.50	1.41	19	6.05	3.19	7	1	496085	0.20013998721844833
Republik	20	5.25	2.10	24	3.63	2.73	27	4.78	3.24	8	1	286571	0.1165721823474355
Absprache	20	5.40	2.06	26	3.42	2.72	14	5.36	3.15	9	1	132161	0.15159389114585353
Währung	32	5.09	2.05	24	1.79	2.08	25	6.52	2.65	7	3	103366	0.07397533007871046
Schrank	24	5.00	1.41	28	1.54	2.10	25	9.32	0.95	7	3	137330	0.09440717511988965
Deutung	37	5.73	1.92	24	2.04	1.92	29	2.72	2.45	7	1	68698	0.2399876942496571
Knospe	30	6.97	2.41	26	4.27	2.69	24	8.83	1.43	6	3	21869	0.20851982930013274
Zuschauer	22	5.64	2.04	22	3.41	3.07	18	8.06	2.39	9	3	674496	0.07703271678732415
Befugnis	22	5.00	2.31	30	2.93	2.39	29	3.93	3.12	8	1	47027	0.3085783069123186
Bischof	24	3.83	2.55	24	1.71	2.40	26	8.46	2.40	7	3	256815	0.08844665202444216
Datei	28	4.89	1.77	14	3.50	3.32	21	7.38	2.46	5	3	747746	0.11073298080635177
Schlampigkeit	18	2.39	1.91	13	5.31	2.78	21	6.10	2.76	13	2	1506	0.17585601270789192
Dramatik	35	4.89	2.53	28	6.29	2.54	15	5.00	2.48	8	2	26958	0.15789771041347495
Trakt	35	3.34	1.89	22	3.14	2.61	22	6.05	2.68	5	1	5865	0.04033001620057419
Plakat	22	6.32	1.17	31	2.55	2.23	31	8.94	1.82	6	3	149528	0.1674656246768192
Sabotage	29	2.41	2.16	22	5.77	2.67	17	4.82	2.46	8	2	10673	0.17228820075982437
Voraussetzung	29	4.66	1.40	30	2.90	2.73	28	4.18	3.09	13	1	861189	0.10151374464122845
Gestein	40	5.25	2.06	17	1.29	2.02	18	6.78	2.73	7	3	55331	0.30390951428149443
Ausland	26	6.69	1.67	33	5.21	2.92	22	6.59	2.99	7	4	522655	0.16888076713300823
Zustand	31	4.65	1.28	20	2.05	2.28	24	3.33	3.05	7	1	819290	0.04351719508269649
Verfahren	20	3.80	1.82	20	2.80	2.61	20	4.35	3.00	9	1	885974	0.1358591030142539
Wall	21	4.71	1.65	23	2.39	2.02	10	8.20	1.99	4	3	10912	0.14966737742936542
Wiederherstellung	22	6.14	2.49	7	1.71	1.11	19	3.32	2.45	17	1	69032	0.10414886293512046
Verhängnis	30	2.43	1.74	23	4.22	2.80	25	4.32	3.34	10	2	24501	0.11715518832852223
Maler	31	6.13	2.06	32	2.91	3.50	25	8.08	2.14	5	3	141779	0.21135300454461312
Chef	33	5.09	2.18	14	5.29	3.12	21	8.24	2.36	4	3	391927	0.16473035391301444
Identifikation	31	5.26	1.88	30	3.63	2.50	25	4.48	3.38	14	1	61699	0.17772546598153557
Glaube	23	6.04	2.42	25	4.04	2.82	28	2.50	2.59	6	1	683058	0.15531690017491553
Material	26	5.69	1.69	28	1.61	2.06	23	4.70	3.25	8	1	931502	0.298886070375729
Freilassung	22	6.50	1.71	27	4.78	2.79	18	6.17	3.05	11	4	27927	0.11154365622754052
Klammer	23	4.78	1.81	23	1.17	1.75	21	8.29	1.79	7	3	21919	0.13071124979248536
Truppe	30	3.87	2.43	30	3.60	2.90	16	8.00	1.90	6	3	347607	0.0954726382955816
Rum	24	5.21	2.65	33	3.85	3.03	14	8.93	1.64	3	3	14335	0.20237691998321936
Einbruch	30	1.87	2.22	21	6.90	2.41	24	7.33	1.46	8	2	92238	0.08145014819785308
Zerstörung	36	3.28	3.16	24	7.88	2.38	17	6.41	2.55	10	2	165992	0.11169653881562928
Kenntnis	25	7.00	1.87	22	3.05	2.59	25	4.68	3.17	8	1	558049	0.1667593022484064
Forschung	17	7.35	1.84	31	4.32	2.50	23	5.00	2.66	9	4	625912	0.3295544722588542
Fieber	26	2.15	1.46	26	6.27	2.36	16	7.25	2.05	6	2	73647	0.15876208868796313
Elch	22	6.05	2.06	28	2.25	2.15	23	8.87	2.85	4	3	23326	0.18609562820347986
Export	23	5.09	1.59	28	3.14	2.80	19	4.21	3.15	6	1	101698	0.03989687899453815
Stellung	24	5.54	1.84	18	5.06	3.57	24	5.54	2.54	8	4	374708	0.1586366067520686
Beschäftigung	26	6.19	1.94	21	4.52	1.94	15	5.13	3.09	13	4	239003	0.1501080532738051
Kern	25	5.48	1.64	18	1.94	2.31	26	7.08	3.19	4	3	301847	0.14668167800446685
Freude	34	8.62	2.12	23	8.04	2.20	25	6.40	2.69	6	4	897055	0.15631420252049752
Spray	25	4.04	1.79	32	3.75	3.15	19	8.16	1.86	5	3	18771	0.08333738979957003
Ereignis	27	6.19	1.92	27	6.33	2.66	22	4.68	3.11	8	4	629793	0.22567791365057638
Totschlag	21	1.62	2.92	12	6.08	3.23	28	8.00	2.31	9	2	19968	0.1008946636702499
Diplom	17	8.18	1.38	27	5.00	2.70	13	5.46	3.48	6	4	121284	0.27557230471334315
Säufer	29	2.24	3.14	20	6.05	2.63	27	8.15	1.94	6	2	5734	0.13464224623605792
Einkauf	26	5.88	1.70	16	3.75	2.84	14	6.43	2.62	7	1	159053	0.21314736601742315
Keks	19	7.05	2.12	15	2.67	2.50	26	8.62	2.83	4	3	56103	0.26349045876924004
